Material,Texto breve de material,Centro,Almacén,Lote,Clase de valoración,Unidad medida base,Cantidad,Clase de movimiento,Stock especial,Nº reserva,Nº pos.reserva traslado,Documento material,Fe.contabilización,Hora de entrada,Nombre del usuario,Carta de porte,Referencia,Orden,Grafo,Operación,Centro de coste,Elemento PEP,Elemento PEP,Indicador Debe/Haber
760700000194,MAZA BRONCE 5KG CABO D/POLIPROPILENO,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",981,,9217985,8,4903673521,1/9/2023,2:32:33 p. m.,XMFB03,,0095R00417952,,,,,,,H
760700000424,MARTILLO GALP C/UÑA SACA CLAVO,ARAF,MP01,NUEVO,NUEVO,UN,"2,000",202,,9246789,10,4903672598,1/9/2023,9:17:00 a. m.,XFAC11,,,,,,AR20MPG950,,,S
760700000426,MARTILLO BOLITA 200GR C/CABO DE FIBRA,ARAF,MP01,NUEVO,NUEVO,UN,"7,000",202,,9246881,1,4903672701,1/9/2023,9:30:38 a. m.,XFAC11,,,,,,AR20MPG950,,,S
760700000426,MARTILLO BOLITA 200GR C/CABO DE FIBRA,ARAF,MP01,NUEVO,NUEVO,UN,"2,000",202,,9246881,2,4903672701,1/9/2023,9:30:38 a. m.,XFAC11,,,,,,AR20MPG950,,,S
760764022000,PINZA UNIVERSAL 2621-200I,ARAF,MP01,NUEVO,NUEVO,UN,"2,000",202,,9246881,4,4903672701,1/9/2023,9:30:38 a. m.,XFAC11,,,,,,AR20MPG950,,,S
760764022000,PINZA UNIVERSAL 2621-200I,ARAF,MP01,NUEVO,NUEVO,UN,"8,000",202,,9246881,7,4903672701,1/9/2023,9:30:38 a. m.,XFAC11,,,,,,AR20MPG950,,,S
760800000080,NIVEL 60CM IMANTADO,ARAF,MP01,NUEVO,NUEVO,UN,"5,000",202,,9246881,3,4903672701,1/9/2023,9:30:38 a. m.,XFAC11,,,,,,AR20MPG950,,,S
760900000094,CINTA METRICA 3M METAL C/FRENO,ARAF,MP01,NUEVO,NUEVO,UN,"3,000",202,,9246789,9,4903672598,1/9/2023,9:17:00 a. m.,XFAC11,,,,,,AR20MPG950,,,S
760952080200,CINTA METRICA 15M,AR50,LA01,NUEVO,NUEVO,UN,"-1,000",201,,9226665,1,4903673445,1/9/2023,2:23:52 p. m.,XAAL04,,0098R00048980,,,,AR40LA1000,,,H
760952080700,CINTA METRICA 10M C/PILON; MAT: BCE.,AR50,LA01,NUEVO,NUEVO,UN,"-1,000",201,,9226665,2,4903673445,1/9/2023,2:23:52 p. m.,XAAL04,,0098R00048980,,,,AR40LA1000,,,H
760952080700,CINTA METRICA 10M C/PILON; MAT: BCE.,AR50,LA01,NUEVO,NUEVO,UN,"1,000",101,,0,0,5002799082,1/9/2023,2:22:45 p. m.,XAAL04,0118R00010568,0081947393,,,,,,,S
760967011000,CINTA METRICA 20M,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",981,,9217985,6,4903673521,1/9/2023,2:32:33 p. m.,XMFB03,,0095R00417952,,,,,,,H
760967011000,CINTA METRICA 20M,AR01,CD10,NUEVO,NUEVO,UN,"1,000",981,,9217985,6,4903673521,1/9/2023,2:32:33 p. m.,XMFB03,,0095R00417952,,,,,,,S
770404020800,PERFIL PNU 10 100X50X6MM H NEGRO 12M,AR08,BD16,NUEVO,NUEVO,UN,"1,000",101,,0,0,5002799215,1/9/2023,3:16:04 p. m.,XCXS06,,0081945108,,,,,,,S
770800000028,ALAMB Nº 8 RECOCIDO XKG,ARAA,MP01,NUEVO,NUEVO,KG,"-120,000",281,Q,8738155,30,4903673771,1/9/2023,3:48:52 p. m.,XNGA03,,0001R00000224,,2000042581,0008,,EARDB/0065.5.01.001,,H
780400000008,"SOGA MANILA 3/4"" ROLLO X 220M",AR01,CD10,NUEVO,NUEVO,UN,"1,000",981,,9217985,14,4903673521,1/9/2023,2:32:33 p. m.,XMFB03,,0095R00417952,,,,,,,S
780400000008,"SOGA MANILA 3/4"" ROLLO X 220M",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",981,,9217985,14,4903673521,1/9/2023,2:32:33 p. m.,XMFB03,,0095R00417952,,,,,,,H
780400000076,ESLINGA ATACARGA 100MMX9M FIBRA,ARAF,MP01,NUEVO,NUEVO,UN,"1,000",202,,9246789,8,4903672598,1/9/2023,9:17:00 a. m.,XFAC11,,,,,,AR20MPG950,,,S
800000000015,DILUYENTE  X1000L METANOL,AR01,CD13,NUEVO,NUEVO,UN,"-4,000",201,K,9246834,1,4903673381,1/9/2023,1:19:54 p. m.,XWAS01,,0095R00417931,,,,AR10CD7357,,,H
800000000043,ANTICONG TIR EC-1 50/50 X 204L VERDE,AR01,CD10,NUEVO,NUEVO,UN,"-1,000",261,,0,0,4903674106,1/9/2023,10:06:12 p. m.,UC4BATCH,,0095R00417998,22825569,,,,,,H
800000000054,"BARITINA DENSIDAD 3,6..3,8 X1000KG  CADA",AR01,CD01,NUEVO,NUEVO,UN,"-10,000",281,,8072719,34,4903673658,1/9/2023,3:49:31 p. m.,XSEA02,,0095R00417981,,2000040290,0002,,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",201,K,9234184,1,4903672796,1/9/2023,10:11:37 a. m.,XWAS01,,0095R00417887,,,,AR10CD8331,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-0,500",201,K,9234183,1,4903672796,1/9/2023,10:11:37 a. m.,XWAS01,,0095R00417887,,,,AR10CD8333,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-0,500",201,K,9234182,1,4903672796,1/9/2023,10:11:37 a. m.,XWAS01,,0095R00417887,,,,AR10CD8332,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-0,500",201,K,9234185,2,4903672796,1/9/2023,10:11:37 a. m.,XWAS01,,0095R00417887,,,,AR10CD8322,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-0,500",201,K,9234181,2,4903672796,1/9/2023,10:11:37 a. m.,XWAS01,,0095R00417887,,,,AR10CD8312,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-0,500",201,K,9234033,1,4903672693,1/9/2023,9:46:26 a. m.,XWAS01,,0095R00417876,,,,AR10CD1321,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-2,000",201,K,9234032,1,4903672693,1/9/2023,9:46:26 a. m.,XWAS01,,0095R00417876,,,,AR10CD1322,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-1,500",201,K,9234030,2,4903672693,1/9/2023,9:46:26 a. m.,XWAS01,,0095R00417876,,,,AR10CD1331,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-0,600",201,K,9234257,1,4903672692,1/9/2023,9:31:34 a. m.,XWAS01,,0095R00417869,,,,AR10CD2332,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-0,400",201,K,9234249,1,4903672692,1/9/2023,9:31:34 a. m.,XWAS01,,0095R00417869,,,,AR10CD2322,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD18,NUEVO,NUEVO,UN,"2,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-2,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800000000114,BIOCIDA BIOTREAT 16207 X1000L 100431,AR01,CD18,NUEVO,NUEVO,UN,"1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800000000114,BIOCIDA BIOTREAT 16207 X1000L 100431,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800000000206,ADITIVO MEJORADO DE LUBRICIDAD ID 102280,AR67,CA01,NUEVO,NUEVO,KG,"-20.020,000",201,,9247416,1,4903673668,1/9/2023,3:31:36 p. m.,XAAL05,,9005R00057051,,,,AR10AXC302,,,H
800000000206,ADITIVO MEJORADO DE LUBRICIDAD ID 102280,AR67,CA01,NUEVO,NUEVO,KG,"20.020,000",101,,0,0,5002798966,1/9/2023,12:30:20 p. m.,XSEA04,0044R00000544,0183403760,,,,,,,S
800000000207,"BARITINA DENSIDAD 4,2 X1500KG ACOPIO",AR01,,NUEVO,NUEVO,UN,"-26,000",543,O,0,0,5002799366,1/9/2023,5:48:59 p. m.,XSEA02,0001R00013049,0183403886,,,,,,,H
800000001000,"BARITINA DENSIDAD 4,2 X1500KG CADA",AR01,CD01,NUEVO,NUEVO,UN,"26,000",101,,0,0,5002799366,1/9/2023,5:48:59 p. m.,XSEA02,0001R00013049,0183403886,,,,,,,S
800005016020,BACTERICIDA TROSKILL 2415B X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800005016020,BACTERICIDA TROSKILL 2415B X1000L,AR01,CD18,NUEVO,NUEVO,UN,"1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800100000028,DESEMULS DBC4949 X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800100000028,DESEMULS DBC4949 X1000L,AR01,CD18,NUEVO,NUEVO,UN,"1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800100000033,DESEMULS DBC4070 X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-2,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800100000033,DESEMULS DBC4070 X1000L,AR01,CD18,NUEVO,NUEVO,UN,"2,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800100000052,CLORURO CALCIO GRANULAR X25KG 101171,AR01,CD02,REPARADO,REPARADO,UN,"-100,000",281,,8787067,47,4903672691,1/9/2023,9:28:12 a. m.,XJXM34,,0095R00417868,,2000042633,0002,,,,H
800100000068,CLARIFICANTE FLOCTREAT 15499 X240KG,AR01,CD13,NUEVO,NUEVO,UN,"-2,000",201,K,9246901,1,4903672909,1/9/2023,11:08:42 a. m.,XWAS01,,0095R00417911,,,,AR10CD8333,,,H
800100000068,CLARIFICANTE FLOCTREAT 15499 X240KG,AR01,CD13,NUEVO,NUEVO,UN,"-2,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800100000068,CLARIFICANTE FLOCTREAT 15499 X240KG,AR01,CD18,NUEVO,NUEVO,UN,"2,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800100000068,CLARIFICANTE FLOCTREAT 15499 X240KG,AR02,KK13,NUEVO,NUEVO,UN,"1,000",101,K,0,0,5002798843,1/9/2023,10:40:46 a. m.,XMMA08,0040R00001431.,0183404045,,,,,,,S
800100000068,CLARIFICANTE FLOCTREAT 15499 X240KG,AR02,KK13,NUEVO,NUEVO,UN,"7,000",101,K,0,0,5002798841,1/9/2023,10:39:53 a. m.,XMMA08,0040R00001431,0183404044,,,,,,,S
800100000073,RUPTOR RT903SP X1000L 100400,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",201,K,9234259,1,4903672692,1/9/2023,9:31:34 a. m.,XWAS01,,0095R00417869,,,,AR10CDP366,,,H
800100000127,CATALIZ GENESIS 234 AUR,AR67,CA01,NUEVO,NUEVO,KG,"57.049,000",101,,0,0,5002799194,1/9/2023,3:49:43 p. m.,XSEA04,INV 97727679,,,,,,,,S
800100000127,CATALIZ GENESIS 234 AUR,AR67,CA01,NUEVO,NUEVO,KG,"60.000,000",101,,0,0,5002799194,1/9/2023,3:49:43 p. m.,XSEA04,INV 97727679,,,,,,,,S
800100000185,CLARIFICANTE FBS2021 X1000L 101305,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",201,,9234257,2,4903672692,1/9/2023,9:31:34 a. m.,XWAS01,,0095R00417869,,,,AR10CD2332,,,H
800108011200,DISPERSANTE PARAF ACPC00155A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-0,750",201,K,9234117,1,4903672796,1/9/2023,10:11:37 a. m.,XWAS01,,0095R00417887,,,,AR10CD8302,,,H
800108011200,DISPERSANTE PARAF ACPC00155A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-0,250",201,K,9234181,1,4903672796,1/9/2023,10:11:37 a. m.,XWAS01,,0095R00417887,,,,AR10CD8312,,,H
800200000016,CLARIFICANTE BOZEFLOC 30F X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",201,K,9234258,1,4903672692,1/9/2023,9:31:34 a. m.,XWAS01,,0095R00417869,,,,AR10CDP367,,,H
800200000029,FLOCULANTE FLOCTREAT 14107 X1000L CADA,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800200000029,FLOCULANTE FLOCTREAT 14107 X1000L CADA,AR01,CD18,NUEVO,NUEVO,UN,"1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800200000035,FLOCULANTE KEMSEP 1143 X25KG CADA ENVASE,AR01,CD01,NUEVO,NUEVO,UN,"-40,000",281,,9037400,23,4903674067,1/9/2023,9:02:47 p. m.,XRAM04,,0095R00417992,,2000043245,0002,,,,H
800200000066,ESPUMIGENO FOAM17016A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-3,000",201,K,9246836,1,4903672909,1/9/2023,11:08:42 a. m.,XWAS01,,0095R00417911,,,,AR10CD7301,,,H
800206015800,FLOCULANTE DISMULGAN V-3377 X1000L CADA,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",201,K,9246837,1,4903672909,1/9/2023,11:08:42 a. m.,XWAS01,,0095R00417911,,,,AR10CD3331,,,H
800206015800,FLOCULANTE DISMULGAN V-3377 X1000L CADA,AR01,CD13,NUEVO,NUEVO,UN,"-1,700",201,K,9234030,1,4903672693,1/9/2023,9:46:26 a. m.,XWAS01,,0095R00417876,,,,AR10CD1331,,,H
800206015800,FLOCULANTE DISMULGAN V-3377 X1000L CADA,AR01,CD13,NUEVO,NUEVO,UN,"-0,300",201,K,9234031,1,4903672693,1/9/2023,9:46:26 a. m.,XWAS01,,0095R00417876,,,,AR10CD1332,,,H
800206015800,FLOCULANTE DISMULGAN V-3377 X1000L CADA,AR01,CD18,NUEVO,NUEVO,UN,"1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800206015800,FLOCULANTE DISMULGAN V-3377 X1000L CADA,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800206015800,FLOCULANTE DISMULGAN V-3377 X1000L CADA,AR01,CD13,NUEVO,NUEVO,UN,"2,000",101,K,0,0,5002799043,1/9/2023,2:07:03 p. m.,XRXL06,0008R00169805,0183404159,,,,,,,S
800206015900,FLOCULANTE HASA P-628 X200KG CADA ENVASE,AR01,CD13,NUEVO,NUEVO,UN,"22,000",101,K,0,0,5002799047,1/9/2023,2:14:29 p. m.,XRXL06,0008R00169806.,0183404174,,,,,,,S
800206015900,FLOCULANTE HASA P-628 X200KG CADA ENVASE,AR01,CD13,NUEVO,NUEVO,UN,"9,000",101,K,0,0,5002799048,1/9/2023,2:17:02 p. m.,XRXL06,"0008R00169806,",0183404177,,,,,,,S
800206015900,FLOCULANTE HASA P-628 X200KG CADA ENVASE,AR01,CD13,NUEVO,NUEVO,UN,"57,000",101,K,0,0,5002799046,1/9/2023,2:10:31 p. m.,XRXL06,0008R00169806,0183404173,,,,,,,S
800400000041,INHIB INCRUS SCAL10075B X210L 100420,AR01,CD18,NUEVO,NUEVO,UN,"1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800400000041,INHIB INCRUS SCAL10075B X210L 100420,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800400000041,INHIB INCRUS SCAL10075B X210L 100420,AR01,CD13,NUEVO,NUEVO,UN,"-5,000",261,K,9246903,1,4903673208,1/9/2023,12:12:35 p. m.,XWAS01,,0095R00417928,30046175,,,,,,H
800400000053,INHIBID CORROS MC MX 6-3837 X1041L,AR01,CD13,NUEVO,NUEVO,UN,"-2,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800400000053,INHIBID CORROS MC MX 6-3837 X1041L,AR01,CD18,NUEVO,NUEVO,UN,"2,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800400000053,INHIBID CORROS MC MX 6-3837 X1041L,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",201,K,9234252,1,4903672692,1/9/2023,9:31:34 a. m.,XWAS01,,0095R00417869,,,,AR10CD2312,,,H
800400000053,INHIBID CORROS MC MX 6-3837 X1041L,AR02,KK13,NUEVO,NUEVO,UN,"-1,200",201,K,9246749,1,4903672678,1/9/2023,9:26:43 a. m.,XCAM03,,0096R00056298,,,,AR10CK4312,,,H
800400000053,INHIBID CORROS MC MX 6-3837 X1041L,AR02,KK13,NUEVO,NUEVO,UN,"-0,600",201,K,9246747,1,4903672678,1/9/2023,9:26:43 a. m.,XCAM03,,0096R00056298,,,,AR10CK4311,,,H
800400000053,INHIBID CORROS MC MX 6-3837 X1041L,AR02,KK13,NUEVO,NUEVO,UN,"-1,200",201,K,9246752,1,4903672678,1/9/2023,9:26:43 a. m.,XCAM03,,0096R00056298,,,,AR10CK4303,,,H
800400000058,INHIBID CORROS MC MX 6-2960 X1041L,AR01,CD13,NUEVO,NUEVO,UN,"-0,300",201,K,8893647,1,4903673381,1/9/2023,1:19:54 p. m.,XWAS01,,0095R00417931,,,,AR10CD8112,,,H
800400000058,INHIBID CORROS MC MX 6-2960 X1041L,AR01,CD13,NUEVO,NUEVO,UN,"-0,800",201,K,8893649,1,4903673381,1/9/2023,1:19:54 p. m.,XWAS01,,0095R00417931,,,,AR10CD9112,,,H
800400000071,INHIB INCRUS SCAL22664A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-0,400",201,K,9234185,1,4903672796,1/9/2023,10:11:37 a. m.,XWAS01,,0095R00417887,,,,AR10CD8322,,,H
800400000071,INHIB INCRUS SCAL22664A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-1,600",201,K,9234117,2,4903672796,1/9/2023,10:11:37 a. m.,XWAS01,,0095R00417887,,,,AR10CD8302,,,H
800400000071,INHIB INCRUS SCAL22664A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-0,500",201,K,9246840,1,4903672909,1/9/2023,11:08:42 a. m.,XWAS01,,0095R00417911,,,,AR10CD3301,,,H
800400000071,INHIB INCRUS SCAL22664A X1000L,AR01,CD18,NUEVO,NUEVO,UN,"1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800400000071,INHIB INCRUS SCAL22664A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-0,500",201,K,9246838,1,4903672909,1/9/2023,11:08:42 a. m.,XWAS01,,0095R00417911,,,,AR10CD3303,,,H
800400000071,INHIB INCRUS SCAL22664A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800500000017,MEJORADOR D/FLUJO EMBR02561A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-0,300",201,K,9234251,1,4903672692,1/9/2023,9:31:34 a. m.,XWAS01,,0095R00417869,,,,AR10CD2321,,,H
800500000017,MEJORADOR D/FLUJO EMBR02561A X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-0,700",201,K,9234256,1,4903672692,1/9/2023,9:31:34 a. m.,XWAS01,,0095R00417869,,,,AR10CD2311,,,H
800500000021,OBTURANTE MARFYBER X20KG CADA ENVASE,AR01,CD01,NUEVO,NUEVO,UN,"300,000",101,,0,0,5002798898,1/9/2023,11:30:25 a. m.,XPJQ02,0101R00022699,0183404087,,,,,,,S
800700000009,REMOV SCAL18770A INCRUS X1000L,AR01,CD18,NUEVO,NUEVO,UN,"-0,500",201,K,9247487,1,4903673615,1/9/2023,3:02:18 p. m.,XESF01,,0095R00417968,,,,AR10CD3301,,,H
800700000064,SOLVENTE SD15 X5L DIELEC DIELECTRICO,AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9234826,1,4903672885,1/9/2023,10:40:31 a. m.,XRXL06,,0095R00417897,22835293,,,,,,H
800700000309,AMINA METILDIETANOLAMINA MDEA,AR67,CA01,NUEVO,NUEVO,KG,"-20.000,000",201,,9247410,1,4903673667,1/9/2023,3:29:23 p. m.,XAAL05,,9005R00057050,,,,AR10AXC303,,,H
800700000369,SOLVENTE X25KG LIMPIADOR,AR67,CA01,NUEVO,NUEVO,UN,"-8,000",201,,9185707,1,4903673000,1/9/2023,11:22:28 a. m.,XAAL05,,9005R00057024,,,,AR10AXC926,,,H
800706009200,DESENGRAS WAT-SOL P/E X30L,AR01,CD01,0000024700,NUEVO,UN,"-1,000",261,,9163541,19,4903673017,1/9/2023,11:40:00 a. m.,XJXM34,,0095R00417917,22811639,,,,,,H
800706009200,DESENGRAS WAT-SOL P/E X30L,AR01,CD01,0000024700,NUEVO,UN,"-3,000",281,,8893132,5,4903672697,1/9/2023,9:55:19 a. m.,XJXM34,,0095R00417879,,2000042848,0002,,,,H
800706009200,DESENGRAS WAT-SOL P/E X30L,AR01,CD01,0000024700,NUEVO,UN,"-2,000",261,,9233543,14,4903674064,1/9/2023,8:13:42 p. m.,XRAM04,,0095R00417989,22834443,,,,,,H
800709015520,SECUESTR. BISULFITO DE AMONIO X1300KG,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,H
800709015520,SECUESTR. BISULFITO DE AMONIO X1300KG,AR01,CD18,NUEVO,NUEVO,UN,"1,000",311,K,0,0,4903673220,1/9/2023,12:08:01 p. m.,XESF01,,0095R00417923,,,,,,,S
800709016700,SECUESTR. X1000L HASA N-W,AR01,CD13,NUEVO,NUEVO,UN,"-0,200",261,K,9244377,1,4903672908,1/9/2023,11:01:50 a. m.,XWAS01,,0095R00417908,22835552,,,,,,H
800709016700,SECUESTR. X1000L HASA N-W,AR01,CD13,NUEVO,NUEVO,UN,"-0,200",261,K,9246657,1,4903673537,1/9/2023,2:43:21 p. m.,XWAS01,,0095R00417961,22837261,,,,,,H
800709016700,SECUESTR. X1000L HASA N-W,AR01,CD13,NUEVO,NUEVO,UN,"-0,200",261,K,9247310,1,4903673620,1/9/2023,2:55:25 p. m.,XWAS01,,0095R00417966,22837196,,,,,,H
800709016700,SECUESTR. X1000L HASA N-W,AR01,CD13,NUEVO,NUEVO,UN,"-0,200",261,K,9247092,1,4903673536,1/9/2023,2:41:49 p. m.,XWAS01,,0095R00417960,30046210,,,,,,H
800805060501,TRIETILENGLICOL X1000L,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",201,,9233080,1,4903673382,1/9/2023,1:22:24 p. m.,XWAS01,,0095R00417932,,,,AR10CD7057,,,H
810300000736,HYSPIN AWS 32 - TB 205L,AR01,CD10,0000023059,,UN,"-4,000",261,,0,0,4903674106,1/9/2023,10:06:12 p. m.,UC4BATCH,,0095R00417998,22825569,,,,,,H
810300001232,ENGRANAJE INDUSTRIAL ISO 220 - BMB 20L,AR08,BD01,0000021336,,UN,"-2,000",261,,9225451,1,4903673214,1/9/2023,12:14:25 p. m.,XSAP04,,0118R00010565,22831672,,,,,,H
810402012800,ACEITE LUB TURBINA EP-32 X205L ISO 32 31,AR01,CD01,NUEVO,NUEVO,UN,"30,000",101,,0,0,5002799064,1/9/2023,2:00:50 p. m.,XWAS01,0002R00018584,0183402736,,,,,,,S
810402012800,ACEITE LUB TURBINA EP-32 X205L ISO 32 31,AR01,CD01,NUEVO,NUEVO,UN,"10,000",101,,0,0,5002799064,1/9/2023,2:00:50 p. m.,XWAS01,0002R00018584,0183402736,,,,,,,S
810600000054,GRASA MOBILGREASE XTC X18KG P/LUBRIC,AR01,CD01,NUEVO,NUEVO,UN,"1,000",109,,0,0,5002798812,1/9/2023,10:06:01 a. m.,XRXL06,0014R00023595,0183403214,,,,,,,S
810605015100,"GRASA BESTOLIFE METAL-FREE X5KG P/D/CSG,",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9233385,20,4903673407,1/9/2023,2:20:53 p. m.,XJXM34,,0095R00417944,22834403,,,,,,H
810605015100,"GRASA BESTOLIFE METAL-FREE X5KG P/D/CSG,",AR01,CD01,NUEVO,NUEVO,UN,"-3,000",281,,8893132,6,4903672697,1/9/2023,9:55:19 a. m.,XJXM34,,0095R00417879,,2000042848,0002,,,,H
810605015100,"GRASA BESTOLIFE METAL-FREE X5KG P/D/CSG,",AR02,KK01,NUEVO,NUEVO,UN,"50,000",101,,0,0,5002798848,1/9/2023,10:47:17 a. m.,XMMA08,95-417529,0081945677,,,,,,,S
810650025800,GRASA 713837-02 X25LB P/VALV CAMERON TS-,AR51,AC05,REMANENTE,REMANENTE,UN,"-2,000",201,,9246848,1,4903673203,1/9/2023,12:08:11 p. m.,XDXA09,,0099R00023303,,,,AR41AC6070,,,H
820100000039,PINTURA ESMALT SINT GRIS RAL 7038 4L,AR01,CD01,NUEVO,NUEVO,UN,"-4,000",261,,9234573,1,4903673472,1/9/2023,2:15:28 p. m.,XFLM01,,0095R00417941,22835163,,,,,,H
820100000046,PINTURA BRILL AZUL AEROS 340G ULTRA COVE,AR67,CA06,NUEVO,NUEVO,UN,"-3,000",261,,9185321,2,4903673663,1/9/2023,3:20:40 p. m.,XAAL05,,9005R00057047,310154660,,,,,,H
820100009000,PINTURA ESMALT SINT BLANCO 4L,AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,9234573,2,4903673472,1/9/2023,2:15:28 p. m.,XFLM01,,0095R00417941,22835163,,,,,,H
820300000080,LIJA AL AGUA HOJA GRANO 180,ARAF,MP01,NUEVO,NUEVO,UN,"33,000",202,,9246789,2,4903672598,1/9/2023,9:17:00 a. m.,XFAC11,,,,,,AR20MPG950,,,S
840000000800,"SILLA OPERAT, MOD.ERGO, GIRAT, REGUL.EN",ARBB,LI02,USADO,USADO,UN,"6,000",101,,0,0,5002799269,1/9/2023,4:30:00 p. m.,XCXR$1,,0081889860,,,,,,,S
840000000800,"SILLA OPERAT, MOD.ERGO, GIRAT, REGUL.EN",ARBB,LI02,USADO,USADO,UN,"-6,000",201,,0,0,4903673882,1/9/2023,5:00:17 p. m.,XCXR$1,,0001R00000002,,,,AR23DMZ624,,,H
